user_id,username,nickname,discussion_count,post_count,upvotes_given,downvotes_given,upvotes_received,downvotes_received,haha_given,wtf_given,tuga_given,haha_received,wtf_received,tuga_received
1649,prshoot,,0,3,0,0,2,0,0,0,0,0,0,0
1650,PostarLakogSna,snedul,2,104,40,1,93,1,12,1,6,42,2,10
1651,Mihael,,0,27,5,0,2,0,0,0,0,0,0,0
1652,sena,,0,1,0,0,0,0,0,0,0,0,0,0
1653,Lifoc,,0,0,0,1,0,0,0,0,0,0,0,0
1654,oblak5,,0,4,5,0,2,0,0,0,0,0,0,0
1655,iftedbytwosh,,0,0,3,0,0,0,2,0,0,0,0,0
1656,Drax,,0,0,0,0,0,0,0,0,0,0,0,0
1657,Mischkec,,0,0,0,0,0,0,0,0,0,0,0,0
1658,Mose,,0,2,3,1,0,0,1,0,0,0,0,0
1659,acsine,atoms,0,0,0,0,0,0,0,0,0,0,0,0
1660,wolfs_123,wLkR-74159,1,25,15,0,13,0,4,0,0,0,0,0
1661,Gendo,,0,12,4,0,2,0,0,0,0,0,0,0
1662,ceVitamin,,0,0,0,0,0,0,0,0,0,0,0,0
1663,Stec,,0,8,0,0,0,0,0,0,0,1,1,0
1664,kv53149,,0,0,0,0,0,0,0,0,0,0,0,0
1665,student,,0,0,0,0,0,0,0,0,0,0,0,0
1666,the_black_curve,,0,0,0,0,0,0,0,0,0,0,0,0
1667,nd49261,SimpleRick,0,4,0,0,4,0,0,0,0,0,0,0
1668,xpn,,0,50,221,7,81,4,6,2,4,62,4,6
1669,mmmmDa,Ban Levačić,0,26,47,0,9,0,13,0,2,0,0,0
1670,sara,Gragas,0,27,13,0,21,0,0,0,0,0,0,0
1671,vidrov,,0,3,0,0,0,0,0,0,0,0,0,0
1672,dragocosic,,0,1,0,0,1,0,0,0,0,1,0,0
1673,Andrej,,0,22,8,0,10,0,0,0,0,2,1,5
1674,doki,,0,5,16,0,0,0,3,0,2,0,0,0
1675,eron,,0,0,0,0,0,0,0,0,0,0,0,0
1676,grana,,0,0,0,0,0,0,0,0,0,0,0,0
1677,grana2,,0,3,15,0,15,0,6,0,0,0,0,0
1678,klaustrofobijan,klaustroFlorijan,0,1,3,0,0,1,2,0,0,0,1,0
1679,ib51733,,0,0,0,0,0,0,0,0,0,0,0,0
1680,pustimestat,,0,8,6,0,6,0,0,0,0,9,0,0
1681,ShinobiGod,,0,0,0,0,0,0,0,0,0,0,0,0
1682,touya8,,0,2,3,0,0,0,0,0,0,0,0,0
1683,legaful,,0,9,3,0,2,0,0,0,0,1,0,1
1684,klara_p,klara,0,0,0,0,0,0,0,0,0,0,0,0
1685,Velika_s_toplim,,0,0,1,0,0,0,1,0,0,0,0,0
1686,manitko1234,,0,24,1,0,9,0,0,0,0,0,0,0
1687,janeromero,Serial Number Q5U4EX7YY2E9N,7,448,371,6,749,24,117,14,32,189,2,47
1688,zavrskina,,0,10,2,0,2,0,0,0,0,1,0,0
1689,whatTheHel,,0,183,342,7,187,2,91,0,18,7,1,15
1690,theimprobableone,,1,145,53,0,51,0,21,0,1,0,0,1
1691,Xentos,,0,0,0,0,0,0,0,0,0,0,0,0
1692,stateboli,,0,4,0,0,1,0,0,0,1,0,0,0
1693,don_gregot,,2,7,3,0,3,0,0,0,0,0,0,0
1694,Andro,,0,0,0,0,0,0,0,0,0,0,0,0
1695,Atem,,8,134,86,0,44,3,9,0,3,1,0,0
1696,kivu,,1,34,15,0,11,0,3,0,0,0,0,0
1697,MOXY,,3,57,33,3,11,0,5,0,0,0,0,0
1698,sphera,,1,101,103,16,24,5,212,6,27,3,1,0
1699,SheepOfAwesome,,0,0,0,0,0,0,0,0,0,0,0,0
1700,LukMaster,,0,0,0,0,0,0,0,0,0,0,0,0
1701,vineli6198,,0,0,0,0,0,0,0,0,0,0,0,0
1702,DesertFox,,0,0,0,0,0,0,0,0,0,0,0,0
1703,Venera,,0,11,0,0,9,0,0,0,0,2,0,0
1704,Lukas,,0,0,0,0,0,0,0,0,0,0,0,0
1705,VojkoD,,0,0,0,0,0,0,0,0,0,0,0,0
1706,Ebin,,0,0,0,0,0,0,0,0,0,0,0,0
1707,Josk,,0,0,0,0,0,0,0,0,0,0,0,0
1708,sinek47,,0,0,0,0,0,0,0,0,0,0,0,0
1709,jure_putak_balutak,,0,2,0,0,3,0,0,0,1,0,0,0
1710,MBencek,,0,0,0,0,0,0,0,0,0,0,0,0
1711,kikiriki,,0,0,0,0,0,0,0,0,0,0,0,0
1712,veky25,,0,10,4,0,2,0,0,0,0,1,1,0
1713,zmaj,,0,16,13,1,24,1,0,0,0,2,0,0
1714,Ego,,0,29,14,2,6,0,2,0,0,0,0,0
1715,zubic_vila,,0,0,0,0,0,0,0,0,0,0,0,0
1716,Ykkoikki,,0,5,1,0,2,0,0,0,0,4,0,0
1717,Riki_Rakovica,,0,0,0,0,0,0,0,0,0,0,0,0
1718,Keeko,,0,6,5,0,8,0,0,0,1,9,0,0
1719,lilr,,0,0,0,0,0,0,0,0,0,0,0,0
1720,Krampusz,,0,1,0,0,0,0,0,0,0,0,0,0
1721,deeda,,0,18,5,6,47,1,8,0,0,24,0,2
1722,olimp26,,0,11,3,0,13,0,0,0,0,0,0,0
1723,dorbit,,0,0,0,0,0,0,0,0,0,0,0,0
1724,Propalitet,,0,10,9,0,15,0,0,0,0,0,0,0
1725,pipi,cicipjorica,2,1477,4101,13,3852,46,1535,9,157,2773,83,151
1726,HMhmhm,,0,0,0,0,0,0,3,0,0,0,0,0
1727,Lukipuki,,0,0,0,0,0,0,0,0,0,0,0,0
1728,hm98,,0,0,0,0,0,0,0,0,0,0,0,0
1729,Vishnjevac,,0,279,2055,97,562,12,3282,140,487,393,30,63
1730,easterling,,0,0,2,0,0,0,1,0,0,0,0,0
1731,Nogalo,,0,9,3,0,10,0,0,0,0,0,0,0
1732,batkec,,0,3,1,0,4,0,1,0,0,0,0,0
1733,josip,,0,0,0,0,0,0,0,0,0,0,0,0
1734,VincentVanSkok,,0,0,1,3,0,0,2,0,1,0,0,0
1735,-Ivan-,Ivančica,1,143,66,0,273,0,3,0,1,169,1,46
1736,meggy11,,0,0,0,0,0,0,0,0,0,0,0,0
1737,Vamonos,Idemo,2,517,997,186,1083,32,769,80,95,578,23,81
1738,sipjo,trapezoid,0,1,2,0,0,0,0,0,0,0,0,0
1739,fmst,,1,36,23,0,19,0,4,1,2,3,8,0
1740,bodilyfluids,Dragi prijatelj strojnog učenja,11,1493,1375,9,1882,20,1821,68,104,1758,34,109
1741,Banksmeister062,McNasty,0,7,4,0,5,0,0,0,0,0,0,0
1742,Banksmeister063,,0,0,4,0,0,0,0,0,0,0,0,0
1743,turki98,,0,2,1,0,0,0,0,0,0,0,0,0
1744,luka_bur3k,,0,0,0,0,0,0,0,0,0,0,0,0
1745,Khabobi,,1,19,23,0,9,0,1,0,0,0,0,0
1746,meggy,,0,114,6,2,17,0,3,0,2,1,0,0
1747,Kubrick,,0,0,0,0,0,0,0,0,0,0,0,0
1748,barb,,0,2,1,0,0,0,0,0,0,0,0,0
1749,Lucky_,,0,0,0,0,0,0,0,0,0,0,0,0
1750,zh29,,0,0,0,0,0,0,0,0,0,0,0,0
1751,Kira,,0,0,1,0,0,0,0,0,0,0,0,0
1752,majamavracic,,0,0,0,0,0,0,0,0,0,0,0,0
1753,Patrick_Bateman,,0,2,4,0,0,0,0,0,0,0,0,0
1754,Shpichek,,0,2,3,0,0,0,0,0,0,15,0,0
1755,zz53025,,0,0,0,0,0,0,0,0,0,0,0,0
1756,dh53467,,0,0,0,0,0,0,0,0,0,0,0,0
1757,nikoleta,,0,0,0,0,0,0,0,0,0,0,0,0
1758,ls53136,Luxi,0,0,0,0,0,0,0,0,0,0,0,0
1759,IvanTerzic,,0,0,0,0,0,0,0,0,0,0,0,0
1760,jk53436,..............,0,0,0,0,0,0,0,0,0,0,0,0
1761,larinjo,ferkom,0,5,2,0,6,0,5,1,0,10,0,7
1762,Articoka,,1,5,8,0,7,0,1,0,0,3,0,0
1763,Dijana,SmolBoi,0,2,1,0,0,0,0,0,0,0,0,0
1764,novi12,,0,7,0,0,0,0,3,0,3,0,0,0
1765,Crawler22,,0,1,0,0,0,0,0,0,0,0,0,0
1766,Blatine,,0,0,0,0,0,0,0,0,0,0,0,0
1767,pc52457,,1,13,2,0,3,0,2,0,0,0,0,0
1768,puach,K povlaka Dot,0,0,0,0,0,0,0,0,0,0,0,0
1769,zlizlek,,0,2,4,0,1,0,0,0,0,0,0,0
1770,zs123,,0,0,0,0,0,0,0,0,0,0,0,0
1771,Risitas,eztlnbanaa,0,0,0,0,0,0,0,0,0,0,0,0
1772,BanankoKojiLebdi,,0,41,47,2,36,0,33,0,1,18,3,0
1773,understand,,0,1,0,0,4,0,0,0,0,0,0,0
1774,Erik,,0,13,3,0,0,0,1,0,0,0,0,0
1775,qwerty,,0,18,4,1,11,1,1,0,1,0,0,0
1776,kRoko,rKr3,0,5,7,0,13,1,0,0,0,0,0,0
1777,Mirta1,M1,0,0,0,0,0,0,0,0,0,0,0,0
1778,LukaVukelich88,,0,12,1,0,3,0,0,0,0,0,0,0
1779,blast,,2,196,138,8,188,8,25,3,8,193,5,53
1780,Sipa31,,0,8,2,0,23,0,0,0,0,0,2,0
1781,Kiflica,,4,122,60,3,148,2,17,0,1,55,0,2
1782,mg53412,,0,0,0,0,0,0,0,0,0,0,0,0
1783,lk53422,,0,0,0,0,0,0,0,0,0,0,0,0
1784,mp53576,,0,0,0,0,0,0,0,0,0,0,0,0
1785,Marta_Vidas,MV,0,0,0,0,0,0,0,0,0,0,0,0
1786,Pengwing,,0,1,10,0,0,0,8,0,0,1,0,0
1787,ninadr,nanishin,0,7,1,0,2,0,0,0,0,0,0,0
1788,HrvojeCerin,Jelko,0,0,0,0,0,0,0,0,0,0,0,0
1789,temsi,dipsy,0,15,13,0,2,0,5,0,15,0,1,0
1790,mbb34,,0,3,0,0,0,0,0,0,0,0,0,0
1791,Tvrtko,,0,0,0,0,0,0,0,0,0,0,0,0
1792,Shatskikh,,0,0,0,0,0,0,0,0,0,0,0,0
1793,ToNee,,0,0,0,0,0,0,0,0,0,0,0,0
1794,elich,,0,8,12,0,30,1,1,1,0,0,1,0
1795,tirsoff,,0,0,0,0,0,0,0,0,0,0,0,0
1796,jelenan,tronogastonoga,0,18,36,0,17,3,3,0,3,2,0,1
1797,ld53065,,0,0,0,0,0,0,0,0,0,0,0,0
1798,kingD00,,0,1,4,0,2,0,0,0,1,0,0,0
1799,Vedmes,,0,0,0,0,0,0,0,0,0,0,0,0
1800,NoaB,boatboi,1,3,3,0,2,0,5,0,0,0,0,0
1801,mimaro,,0,2,0,0,0,0,1,0,0,0,0,0
1802,Jana,,0,0,0,0,0,0,0,0,0,0,0,0
1803,LanaRelej,Lana Relej,1,140,231,4,388,9,198,9,51,248,15,11
1804,gad_gadski,,6,117,112,5,48,1,9,4,13,4,0,8
1805,forimdema,,0,15,36,0,52,0,13,1,0,9,2,55
1806,DrkojeSpermetek,,0,0,0,0,0,0,0,0,0,0,0,0
1807,plavaorhideja,,0,5,1,0,0,0,0,0,0,0,0,0
1808,Kupus,,1,38,10,1,7,1,0,0,0,0,1,0
1809,layla,,1,47,29,0,24,0,0,0,1,0,0,0
1810,gagotron,,0,34,4,0,7,0,0,0,0,0,0,0
1811,sus_scrofa,,0,0,1,0,0,0,0,0,0,0,0,0
1812,Katie,,0,103,56,0,53,2,190,2,9,61,12,12
1813,Cele304,,0,0,0,0,0,0,0,0,0,0,0,0
1814,tb153,,0,27,33,0,16,0,3,0,0,0,0,0
1815,ich,,0,0,0,0,0,0,0,0,0,0,0,0
1816,medicinarka,,0,0,0,0,0,0,0,0,0,0,0,0
1817,NoName3,,0,30,2,0,29,0,0,0,0,0,0,0
1818,Lelek,,0,46,9,1,19,0,6,1,1,0,0,5
1819,frle10,Frle,0,18,38,3,18,2,3,1,2,0,0,0
1820,misha,,0,0,0,0,0,0,0,0,0,0,0,0
1821,paradajz,,0,47,22,0,44,0,1,0,1,12,0,0
1822,KK7KK,,0,0,0,0,0,0,0,0,0,0,0,0
1823,oxyzr,,0,3,2,0,0,0,0,0,0,0,0,0
1824,Abarth,,0,3,22,0,2,0,0,0,1,0,0,0
1825,mstaver,staverm,0,7,8,0,4,0,0,0,2,0,0,0
1826,Duda,,0,9,5,0,27,0,1,0,1,13,1,14
1827,StevoLopata,,0,0,0,0,0,0,0,0,0,0,0,0
1828,fk2020,crocs,0,3,7,0,1,0,0,0,0,0,0,0
1829,mk52990,,0,0,0,0,0,0,0,0,0,0,0,0
1830,SeekNDstroy,,0,0,0,0,0,0,0,0,0,0,0,0
1831,Cuki,,0,2,3,0,0,0,4,0,1,0,0,0
1832,DoktorKanye,,0,10,1,0,3,0,0,0,0,3,0,1
1833,Polifem,,0,25,3,0,12,0,0,0,0,0,2,0
1834,cedevitaodlimuna,jeff winger,0,5,1,0,1,0,2,0,0,0,0,0
1835,KrimiJimi,,0,13,4,0,0,0,0,0,0,0,0,0
1836,mito,,0,0,2,0,0,0,2,0,1,0,0,0
1837,Eteie,,0,10,4,0,1,0,0,0,0,0,0,0
1838,afs,,0,8,2,0,1,0,0,0,0,0,0,0
1839,Karlo,,0,1,0,0,0,0,0,0,0,0,0,0
1840,kantica,bucket,0,0,1,0,0,0,0,0,0,0,0,0
1841,Patak007,,2,87,46,1,40,1,7,1,1,6,0,0
1842,M0zak,,0,15,11,4,29,1,8,1,5,6,0,1
1843,Chill-e,,0,0,0,0,0,0,0,0,0,0,0,0
1844,MM0200,,0,15,2,0,1,0,0,0,0,0,0,0
1845,ygerg11,,0,19,4,0,13,0,0,0,0,0,0,0
1846,ds53159,,0,0,0,0,0,0,0,0,0,0,0,0
1847,elektropitar,plavi golub,0,1,0,0,0,0,0,0,0,0,0,0
1848,angelic__,,0,4,0,0,0,0,1,0,0,0,0,0
1849,freethrownucleus,,2,4,3,1,2,0,0,0,0,0,1,0
1850,RNA,,0,8,0,0,0,0,0,0,0,0,0,0
1851,anaira,,0,3,0,0,0,0,0,0,0,0,0,0
1852,boogie_woogie,nika_1999,6,51,60,31,18,0,2,0,1,0,0,0
1853,FQA,,0,2,0,0,0,0,0,0,0,0,0,0
1854,RIsta,,1,22,40,0,11,0,7,0,0,0,0,0
1855,Ero,,0,9,2,0,6,0,0,0,0,0,0,1
1856,stiperimac,,0,0,0,0,0,0,0,0,0,0,0,0
1857,Dado95,,0,12,7,0,8,0,3,0,1,1,0,0
1858,Blondestan,,0,4,0,0,0,0,0,0,0,0,0,0
1859,Nefko,,0,4,0,0,0,0,0,0,0,0,0,0
1860,besa,,0,2,3,0,1,0,0,0,0,0,0,0
1861,cavcija_stina,,0,10,8,0,2,0,0,0,0,3,0,0
1862,Arfit,,2,104,86,1,109,3,91,1,2,18,0,7
1863,hercig,,0,0,0,0,0,0,0,0,0,0,0,0
1864,lirfu,,0,0,2,0,0,0,0,0,0,0,0,0
1865,madoxx,,0,58,135,9,58,2,13,2,5,25,2,1
1866,dirtyharry,,0,12,3,0,1,0,1,0,0,0,0,0
1867,NickDiaz,,0,0,0,0,0,0,0,0,0,0,0,0
1868,Antonio,,0,0,1,0,0,0,3,0,0,0,0,0
1869,n_p_zagi,nicrosc,0,31,16,0,16,0,1,0,7,0,0,0
1870,Vaki,,0,0,0,0,0,0,0,0,0,0,0,0
1871,Tintin_Rapper,,0,0,0,0,0,0,0,0,0,0,0,0
1872,HanaSana,,0,12,0,0,0,0,0,0,0,0,0,0
1873,vidbebek,,0,0,0,0,0,0,0,0,0,0,0,0
1874,stoper5,,0,32,16,0,19,0,0,0,1,1,0,0
1875,lenon,bannana,0,2,0,0,0,0,0,0,0,0,0,0
1876,AnaG,AristotleTheGreat,0,2,0,0,1,0,0,0,0,0,0,0
1877,SatranaMakina,,0,2,0,0,0,0,0,0,0,0,0,0
1878,bartol,usr,0,1,3,0,0,0,4,0,0,0,0,0
1879,hys_kira,,0,2,0,0,0,0,0,0,0,0,0,0
1880,zag,,0,0,0,1,0,0,0,0,0,0,0,0
1881,luna_lovegood,,1,4,2,0,1,0,0,0,0,0,0,0
1882,mankiboss,,0,13,4,0,6,0,0,0,0,0,1,0
1883,sven5555,,0,0,0,0,0,0,0,0,0,0,0,0
1884,Zir2904,,0,0,0,0,0,0,0,0,0,0,0,0
1885,kp53529,,0,0,0,0,0,0,0,0,0,0,0,0
1886,Luka1112,Akul1112,0,20,18,1,13,0,1,0,0,3,0,0
1887,Hooloovoo,,0,9,4,0,1,0,0,0,1,0,0,0
1888,hotpanties,,0,22,19,0,7,0,0,0,2,1,0,0
1889,Skenk,,0,25,21,4,20,0,4,0,1,0,0,3
1890,ind1xa,,0,0,0,0,0,0,0,0,0,0,0,0
1891,stoja,AutističniAutomatičar,2,20,85,2,22,0,74,1,7,1,0,0
1892,xkcdone,,1,25,5,0,8,0,0,0,1,0,1,0
1893,suchno,,0,1,0,0,0,0,0,0,0,0,0,0
1894,v-2,sunny_day,0,9,0,0,6,35,0,0,0,0,3,0
1895,benytaou,,0,0,0,0,0,0,0,0,0,0,0,0
1896,tedox21,,0,2,2,0,2,0,0,0,0,0,0,0
1897,stura,,0,20,6,1,5,0,2,0,0,0,0,1
1898,mocilcan,,0,0,0,0,0,0,0,0,0,0,0,0
1899,soudani,,0,2,2,0,1,0,0,0,0,0,0,0
1900,Abc7,,0,2,1,0,0,0,0,0,0,0,0,0
1901,dmodrusic,nick,1,1,0,0,0,0,0,0,0,0,0,0
1902,_petra,,0,1,0,0,1,0,0,0,0,0,0,0
1903,12345,,0,1,0,0,0,0,0,0,0,0,0,0
1904,pina_be,,0,35,46,0,13,0,4,0,1,0,0,0
1905,bluedot97,coreOf,0,0,1,0,0,0,0,0,0,0,0,0
1906,JLPicard,,0,0,0,0,0,0,0,0,0,0,0,0
1907,laugreano,,0,21,37,10,3,0,6,0,1,0,0,0
1908,pipi123,,0,0,0,0,0,0,0,0,0,0,0,0
1909,Miilica,,0,0,0,0,0,0,0,0,0,0,0,0
1910,Niksin_pramen,,0,134,59,1,110,1,62,0,3,59,5,21
1911,Petar,,0,10,0,0,1,0,0,0,0,0,0,0
1912,5ivek,,1,1,1,0,1,0,0,0,0,0,0,0
1913,Hanajf,,0,0,0,0,0,0,0,0,0,0,0,0
1914,milky2020,,0,2,0,0,1,0,0,0,0,0,0,0
1915,pepelko,,1,71,145,2,30,2,28,1,8,5,0,3
1916,niksla,monetta88,0,19,0,0,2,0,0,0,0,0,0,0
1917,martinsb1,,0,0,0,0,0,0,0,0,0,0,0,0
1918,Ducius,,0,42,36,0,14,0,4,0,1,1,0,0
1919,punjena_paprika,,0,0,0,0,0,0,0,0,0,0,0,0
1920,ivans,,0,0,0,0,0,0,0,0,0,0,0,0
1921,kuronja,,0,0,0,0,0,0,0,0,0,0,0,0
1922,Mateja,Mttn,0,0,0,0,0,0,0,0,0,0,0,0
1923,Stefa98,,0,0,0,0,0,0,0,0,0,0,0,0
1924,Paco211,,0,23,7,0,9,4,1,0,0,3,0,0
1925,mk53362,,0,0,0,0,0,0,0,0,0,0,0,0
1926,fm_,...,0,0,0,0,0,0,0,0,0,0,0,0
1927,Teridax,,0,0,0,0,0,0,0,0,0,0,0,0
1928,hogfig,,0,36,11,0,8,0,0,0,0,0,0,0
1929,PiqueBlinders,zisku,8,90,47,0,74,1,1,1,2,6,1,3
1930,Tuccc,,0,0,0,0,0,0,0,0,0,0,0,0
1931,Papagaj,,0,0,0,0,0,0,0,0,0,0,0,0
1932,Doktor,,1,4,1,0,1,0,1,0,0,0,0,2
1933,hule,,0,0,0,0,0,0,0,0,0,0,0,0
1934,au0210,,0,0,0,0,0,0,0,0,0,0,0,0
1935,Sven,Sb,0,1,0,0,0,0,0,0,0,0,0,0
1936,Josip_K,,0,1,0,0,0,0,0,0,0,0,0,0
1937,MarlonBrando,,0,0,6,0,0,0,0,0,0,0,0,0
1938,kifla333,,0,0,0,0,0,0,1,0,0,0,0,0
1939,bobach,,0,0,0,0,0,0,0,0,0,0,0,0
1940,Kv5,,0,0,0,0,0,0,0,0,0,0,0,0
1941,Escrobar,,0,0,0,0,0,0,0,0,0,0,0,0
1942,ls_123,KimuraKong,0,5,74,4,2,0,3,0,1,0,0,0
1943,bumbasor,,0,0,0,0,0,0,0,0,0,0,0,0
1944,Sabre,,0,12,0,0,2,0,0,0,0,0,0,0
1945,icvorovic,,0,0,0,0,0,0,0,0,0,0,0,0
1946,HI-MEN,,0,0,4,0,0,0,1,0,0,0,0,0
1947,zanzibar123,,0,0,0,0,0,0,0,0,0,0,0,0
1948,Tonka,,0,0,0,0,0,0,1,0,0,0,0,0
1949,Simpy,,0,10,109,6,2,0,27,1,5,1,0,0
1950,korisnik1,,0,32,3,1,30,3,0,0,0,1,0,7
1951,branaa,,0,0,0,0,0,0,0,0,0,0,0,0
1952,ivan123,,0,0,0,0,0,0,0,0,0,0,0,0
1953,RedFlashPC,,0,0,0,0,0,0,0,0,0,0,0,0
1954,nm53246,,0,0,0,0,0,0,0,0,0,0,0,0
1955,lululululululululululu,,0,12,22,0,27,0,0,0,0,0,8,0
1956,ivan_fer3,,0,0,0,0,0,0,0,0,0,0,0,0
1957,Archie54,,0,42,7,0,51,0,0,0,0,57,2,8
1958,Vojko,,0,0,0,0,0,0,0,0,0,0,0,0
1959,ljubara,,0,1,0,0,2,0,0,0,0,0,0,0
1960,nataal,,0,0,0,0,0,0,0,0,0,0,0,0
1961,GlitchIsGlitching,,0,19,0,0,8,0,0,0,0,0,0,0
1962,medeni,,0,2,0,0,0,0,0,0,0,0,0,0
1963,km52600,,0,9,2,0,0,0,0,0,0,0,0,0
1964,maks2001,primetimenikolaR,0,3,6,1,6,0,0,0,0,1,0,0
1965,balvan,,0,25,14,0,3,0,0,0,0,1,0,0
1966,jazavci,,0,139,209,4,112,2,57,0,16,70,8,12
1967,sven85999,,0,1,0,0,0,0,0,0,0,0,0,0
1968,ADG,AngelDiamondGirl,0,1,0,0,0,0,0,0,0,0,0,0
1969,DCryophoenix,,0,0,0,0,0,0,0,0,0,0,0,0
1970,PoganoPile,Pi314,0,2,1,0,0,0,0,0,0,0,0,0
1971,EdiSlijepcevic,,0,0,0,0,0,0,0,0,0,0,0,0
1972,Farmer_Mirko,VolimŠunku,0,6,1,0,1,0,0,0,0,0,0,0
1973,BLa,,0,28,7,0,17,0,0,0,0,0,0,0
1974,13pedeset,,0,5,5,0,2,0,0,1,0,0,0,0
1975,Dominik,Duro,0,0,1,0,0,0,0,0,0,0,0,0
1976,marica,,0,0,0,0,0,0,0,0,0,0,0,0
1977,RogerRoger,,5,174,160,48,273,25,141,2,8,231,0,11
1978,di53508,,0,0,0,0,0,0,0,0,0,0,0,0
1979,mililili,,0,0,0,0,0,0,0,0,0,0,0,0
1980,selcouth,,0,2,0,0,2,0,0,0,0,0,0,0
1981,bt53342,,0,0,0,0,0,0,0,0,0,0,0,0
1982,ante277,,0,0,0,0,0,0,0,0,0,0,0,0
1983,aezakmi,,0,1,1,0,2,0,0,0,0,0,0,0
1984,jm6725,,0,2,0,0,0,0,0,0,0,1,0,0
1985,Sprigan,,0,5,1,0,1,0,1,0,0,0,0,0
1986,terzinjo,,0,1,0,0,0,0,0,0,0,0,0,0
1987,svetarda,,0,0,0,0,0,0,0,0,0,0,0,0
1988,Kermit1,,0,0,0,0,0,0,0,0,0,0,0,0
1989,Krubo,,0,0,0,0,0,0,0,0,0,0,0,0
1990,SuSu,,0,7,0,0,0,0,0,0,0,0,0,0
1991,Sivkardo,,0,0,1,0,0,0,0,0,0,0,0,0
1992,mib,,0,0,0,0,0,0,0,0,0,0,0,0
1993,EgzKomProv,4AsaAkira,0,5,5,0,0,0,1,0,0,0,0,0
1994,vf97,vf19,0,6,1,0,1,0,0,0,0,1,0,0
1995,chillsone,,0,20,2,0,2,0,0,0,0,0,0,0
1996,Bubreg,,0,0,1,0,0,0,0,0,0,0,0,0
1997,Bellatrix,,0,4,0,0,1,0,0,0,0,0,3,3
1998,miccan,,0,1,0,0,0,0,0,0,0,0,0,0
1999,IL3,,0,0,0,0,0,0,0,0,0,0,0,0
2000,sipe,,0,2,0,0,1,0,0,0,0,0,0,0
2001,Riba,,0,0,0,0,0,0,0,0,0,0,0,0
2002,nemamime,,0,0,0,0,0,0,0,0,0,0,0,0
2003,Josip23,,0,0,0,0,0,0,0,0,0,0,0,0
2004,Hus,,1,38,24,2,35,3,0,0,3,6,0,3
2005,DostDobroIme,,0,35,26,0,12,0,3,0,0,1,0,0
2006,Timon,,0,0,0,0,0,0,0,0,0,0,0,0
2007,tnks,,0,0,0,0,0,0,0,0,0,0,0,0
2008,siri,,0,1,1,1,0,0,1,0,0,0,0,0
2009,Toulour,,0,0,0,0,0,0,0,0,0,0,0,0
2010,Toca22,,1,11,2,0,3,0,0,0,0,0,0,0
2011,radialka747,,0,0,0,0,0,0,0,0,0,0,0,0
2012,Achilles159,,0,1,0,0,1,0,0,0,0,2,0,0
2013,NInjaconrix,,2,2,2,0,15,0,0,0,0,0,0,0
2014,knis,,0,7,8,0,1,0,2,0,2,0,0,0
2015,franc,,0,0,0,0,0,0,0,0,0,0,0,0
2016,balafre,,0,0,0,0,0,0,0,0,0,0,0,0
2017,toni10,,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lovretos,,0,0,0,0,0,0,0,0,0,0,0,0
2019,DodgeCharger,,0,44,7,0,56,0,3,0,0,14,0,4
2020,Kraps,,0,0,0,0,0,0,0,0,0,0,0,0
2021,hejhoj,vdvd,5,203,465,0,76,0,153,5,28,32,1,1
2022,dobardan,,0,0,1,0,0,0,0,0,0,0,0,0
2023,baymax,,0,0,0,0,0,0,0,0,0,0,0,0
2024,hlfdef,bismuth_lord,1,26,13,0,7,0,2,0,2,0,0,0
2025,Sale,,0,13,12,0,20,0,0,0,0,0,0,0
2026,js51856,6ak,0,0,3,0,0,0,0,0,0,0,0,0
2027,miljac,LordStark,2,42,31,0,24,0,5,0,0,2,0,0
2028,leviathan19697,,0,0,1,0,0,0,0,0,0,0,0,0
2029,BarackObmana,,0,2,0,0,0,0,0,0,0,0,0,0
2030,moji_prsti_prsti_klize_po_njoj,,0,20,79,3,28,0,13,0,8,1,0,1
2031,Fchwpo,,1,13,7,0,0,0,1,2,0,0,0,0
2032,okokok,,0,0,0,0,0,0,0,0,0,0,0,0
2033,doms,,0,1,0,0,1,0,0,0,0,0,0,0
2034,anitav,,0,0,0,0,0,0,0,0,0,0,0,0
2035,vrabac,,0,11,10,0,0,0,0,0,0,0,0,0
2036,ivkano,,0,0,0,0,0,0,0,0,0,0,0,0
2037,mdot,,0,11,7,2,0,0,0,0,0,0,0,1
2038,krama,,0,0,0,0,0,0,0,0,0,0,0,0
2039,El_Jefe,,0,1,0,0,0,0,0,0,0,0,0,0
2040,421blazeitfgt,,0,28,4,0,22,0,0,0,0,7,0,0
2041,gabica,,0,0,0,0,0,0,0,0,0,0,0,0
2042,Rico,,2,5,4,0,3,0,0,0,0,0,0,0
2043,doms99,,0,9,0,0,0,0,0,0,0,0,0,0
2044,bosiljakk_91,,0,1,9,0,1,0,4,0,0,0,0,0
2045,SaleSale,,0,1,1,0,0,0,0,0,0,0,0,0
2046,Nives505,Ninaaa,0,3,0,0,0,0,0,0,0,0,0,0
2047,matrix,,0,14,6,0,12,0,0,0,0,0,0,0
2048,vuk172,,0,12,19,1,21,0,1,0,0,0,0,0
2049,ficro,,0,0,0,0,0,0,0,0,0,0,0,0
2050,kraljko,,1,4,3,0,2,0,0,0,0,0,0,0
2051,dp04,,0,0,0,0,0,0,0,0,0,0,0,0
2052,st53366,estera,0,1,0,1,0,1,0,0,0,0,0,1
2053,MalaMica,Keshardnah,0,10,3,0,5,0,0,0,0,4,0,0
